30,USA,f
24,USA,f
62,USA,m
29.0,USA,m
27,USA,m
31,IND,m
38,USA,m
25,USA,m
51,USA,m
77,USA,f
38,USA,f
32,USA,m
27,USA,m
29,USA,f
72,USA,m
29.0,USA,f
35,USA,m
27,USA,f
20.0,USA,f
20.0,USA,m
40,USA,f
34.0,USA,m
21,USA,f
43,USA,f
26,USA,m
34,USA,f
31,IND,m
20,IND,m
29.0,USA,m
33,USA,m
31,USA,m
33.0,USA,m
22,USA,f
38.0,USA,f
58.0,USA,f
19,TUR,m
74,USA,f
27.0,USA,m
26,USA,f
20,PHL,m
25.0,USA,m
21.0,USA,m
21,IND,m
30,USA,f
29,UGA,m
21,USA,m
22,USA,m
35,USA,f
25.0,USA,m
31,USA,f
29.0,USA,m
35,IND,f
26,USA,f
31,USA,m
35.0,USA,f
35,USA,m
27.0,USA,f
30,USA,f
36,USA,f
25,USA,m
21,USA,m
40,USA,m
38.0,USA,o
32,USA,m
43,IND,m
24.0,USA,m
33,IND,m
24,USA,f
19,USA,m
33,POL,m
25,USA,m
36,USA,m
33,USA,f
20,CAN,m
29,USA,f
25.0,USA,f
38.0,USA,m
50.0,USA,m
45,USA,m
26,USA,f
20,USA,f
27,USA,f
31,USA,f
24,USA,m
24,USA,m
32,USA,f
51,USA,m
26,USA,m
28.0,USA,m
27.0,USA,f
62,USA,f
28.0,USA,m
23,USA,m
30,USA,m
23,IND,f
40,USA,m
21,USA,m
20.0,USA,f
27.0,USA,m
32.0,USA,f
35,USA,f
21.0,USA,m
30,USA,f
40.0,PHL,f
23.0,USA,m
35.0,USA,f
27,USA,m
25,USA,m
37.0,USA,f
29,USA,f
21.0,USA,m
28,NIC,f
33.0,USA,f
24,IND,m
32.0,JPN,f
24,USA,m
31,USA,f
23,USA,f
24,VEN,m
44,USA,m
32,USA,m
24,USA,f
37,USA,m
41,USA,f
26,USA,m
36,USA,m
26,USA,m
44,USA,m
27,USA,m
21,USA,m
30,USA,o
25,USA,m
33,USA,m
26,USA,f
30.0,USA,m
37,USA,m
18.0,CAN,m
33.0,USA,m
21,IND,m
32,IND,m
32,USA,f
39,USA,f
22.0,USA,f
26,IND,m
21,USA,f
38,USA,m
43.0,USA,f
30,USA,m
25,USA,m
39,USA,m
41.0,USA,o
52.0,USA,m
227,USA,f
59,USA,m
29,USA,f
29.0,USA,f
28,USA,m
33.0,USA,m
29.0,USA,f
29,USA,m
25,USA,m
22.0,USA,m
25,USA,m
33.0,USA,f
74.0,USA,f
22.0,USA,f
34.0,USA,m
49,USA,f
23,GRC,m
29.0,USA,f
24.0,USA,m
31,USA,m
26,USA,m
24,MEX,f
24,USA,f
34,USA,f
34,USA,f
31,IND,m
28,USA,f
27.0,USA,m
30,USA,f
44,USA,f
33.0,IND,m
22.0,USA,f
34,IND,m
25,USA,m
26,CAN,m
29,USA,m
34,ESP,f
42,USA,f
27,USA,f
20,UGA,f
35.0,USA,m
27,USA,m
27,USA,f
55,USA,m
31,USA,f
36,USA,m
28,USA,m
35,USA,m
27,USA,m
23.0,USA,m
44.0,USA,f
45,GBR,f
27.0,USA,f
28,IND,m
41.0,USA,m
24.0,USA,m
54,USA,f
24.0,USA,f
28.0,IND,m
28,USA,m
23.0,USA,m
47,USA,m
53.0,USA,f
27,USA,m
42.0,IND,m
24,USA,f
31,USA,f
35,USA,m
40.0,USA,m
34,VEN,m
66,USA,m
30.0,IND,f
26.0,USA,f
19,IND,m
20,USA,m
39.0,USA,m
43.0,USA,m
23.0,USA,f
39,USA,m
26.0,USA,m
32,MKD,f
29.0,DEU,f
44,USA,f
30.0,USA,f
39.0,USA,f
22,USA,m
33.0,USA,m
30.0,USA,f
36,USA,f
31,USA,f
23,USA,m
29,USA,m
33,USA,m
24,USA,f
25,IND,m
18.0,USA,m
55,USA,f
23,IND,m
35.0,USA,m
33.0,USA,m
26,USA,f
29.0,USA,m
32.0,USA,m
37.0,USA,m
37.0,USA,m
18.0,USA,m
31,USA,f
24,USA,m
34,USA,m
51,USA,m
32.0,USA,f
23,USA,f
31.0,USA,m
23,USA,m
29,USA,m
31.0,USA,m
22,USA,m
29.0,USA,m
48,USA,f
27,USA,m
26.0,USA,m
30,IND,m
46,USA,f
23,IND,m
39.0,USA,o
22,USA,f
27,USA,m
34.0,USA,m
30,USA,f
25,USA,m
27.0,USA,m
32,IND,f
19,USA,m
26,DEU,m
44,USA,m
28.0,USA,f
41,USA,f
22,USA,m
24.0,USA,m
26,USA,m
40.0,IND,f
21,USA,f
34,IND,f
26.0,USA,m
22.0,USA,m
27,USA,m
26,USA,m
32.0,USA,m
36.0,USA,f
35,USA,f
24,IND,m
52,USA,m
36,USA,f
27,USA,f
26,USA,f
20.0,USA,m
33,USA,f
27.0,USA,m
25,USA,f
28.0,IND,f
60,USA,m
33.0,USA,f
33,USA,f
50,USA,f
28.0,USA,f
30,USA,m
38,USA,f
32,USA,m
44,USA,f
31,IND,m
51,USA,f
26,USA,m
26.0,PHL,f
28.0,USA,f
30,IND,m
24.0,USA,m
33,USA,m
21,IND,f
46,USA,m
36,VEN,f
24.0,USA,f
37.0,USA,m
47,USA,f
23.0,USA,m
37.0,GBR,m
46,CAN,m
40,USA,m
21.0,USA,m
43,USA,m
21,USA,f
28,CAN,m
57.0,USA,f
27,USA,m
29,USA,m
31.0,USA,m
52,USA,f
22,USA,m
42,USA,f
25,IND,f
24,USA,f
21.0,USA,m
30.0,USA,m
26,PHL,m
27,IND,m
41.0,USA,f
27.0,USA,f
22.0,USA,m
37,IND,m
36.0,USA,m
64.0,USA,f
34,USA,f
63,USA,m
27,USA,f
41,USA,m
28,USA,m
48,USA,f
23.0,USA,f
27,USA,m
43.0,USA,f
42.0,USA,f
26,IND,m
21,USA,m
28.0,USA,f
46,USA,f
25.0,USA,m
34,USA,m
32,USA,f
45,USA,m
18,USA,m
26.0,IND,m
26,USA,m
32,IND,f
26,USA,m
27,USA,m
28.0,USA,f
29,USA,f
30,USA,m
25.0,USA,m
33.0,IND,m
49.0,USA,f
47,IND,m
28,USA,m
37.0,USA,m
25,IND,m
29.0,USA,m
20,USA,m
46.0,USA,m
32.0,USA,f
37,USA,f
55,USA,f
64,USA,f
21,USA,m
33,IND,m
28.0,USA,m
65,IND,m
33,USA,m
32,IND,m
32,USA,m
24,USA,m
27,USA,m
23.0,USA,f
40,USA,m
25,TWN,f
33,USA,m
38,IND,m
22.0,USA,f
32,USA,m
23.0,CAN,m
22,IND,f
54,USA,f
42.0,USA,m
21.0,USA,m
42.0,USA,f
33,USA,f
56,USA,f
56,USA,f
27.0,USA,f
35,USA,f
34,USA,m
29,USA,f
27,USA,m
35,USA,f
25,IND,m
67,USA,f
27,USA,f
43.0,USA,m
33,USA,f
33.0,USA,m
55,USA,f
27.0,USA,m
26,IND,m
52.0,USA,f
28,IND,m
25,IND,f
25.0,IND,m
50,USA,f
40,USA,f
22.0,IND,f
56.0,USA,m
46,IND,m
32.0,USA,m
28,USA,f
60,USA,f
37.0,USA,f
29,USA,m
25,USA,f
21.0,USA,m
29,USA,f
32,USA,m
37,USA,m
22,USA,f
28.0,ROU,m
42.0,USA,m
28.0,USA,f
26,USA,f
29.0,USA,m
36,USA,f
34,USA,f
30.0,USA,m
28.0,USA,f
31,USA,f
56.0,USA,m
65,USA,m
40.0,USA,f
23,USA,f
29,USA,f
27,USA,m
25.0,USA,f
50,USA,m
19,USA,f
27,USA,f
39.0,USA,m
56,USA,f
28,USA,m
31.0,IND,f
46,USA,m
32,USA,f
24,USA,m
30,USA,f
37,USA,f
36,USA,m
32,USA,f
29.0,USA,f
26.0,USA,m
21,USA,m
33.0,USA,f
47,VEN,f
45,USA,m
23.0,USA,f
34,USA,m
23.0,USA,f
29,USA,m
37,USA,f
27.0,USA,f
59,USA,m
60,USA,m
21,USA,f
23,USA,m
46,USA,f
24,USA,f
35.0,USA,m
25.0,USA,m
43,USA,f
62,USA,f
23,USA,m
44.0,USA,m
24.0,USA,m
61,USA,f
36,USA,f
26,USA,m
28,USA,f
21.0,USA,m
31.0,PER,m
30,USA,o
21,USA,m
32.0,USA,f
2,USA,m
34,USA,f
47,USA,m
37,USA,m
22.0,USA,m
22.0,IND,m
44.0,USA,f
24.0,IND,m
21.0,SRB,m
26,USA,m
36,USA,f
22.0,USA,m
35.0,USA,m
26,USA,m
31,USA,f
22.0,USA,f
29,IND,m
26,USA,m
27,USA,m
29,IND,f
18.0,USA,m
48,USA,f
26.0,USA,m
49.0,USA,f
27.0,USA,f
30,USA,m
24,USA,m
32,IND,m
51.0,USA,f
25,USA,m
27,USA,m
46,TUR,f
42.0,USA,m
23.0,USA,f
43,USA,f
27.0,USA,m
28,USA,m
38,USA,f
27,USA,m
24,IND,m
34.0,USA,m
30,USA,f
22,USA,f
23,USA,m
50.0,USA,f
30,USA,f
27,USA,m
26,FIN,f
28.0,USA,m
36,IDN,m
24,IND,m
31.0,IND,f
33,USA,m
31.0,USA,m
29,USA,m
24,USA,m
34,USA,m
30,USA,m
25,IND,m
48,USA,m
46,ITA,f
42,USA,m
33,USA,m
33.0,USA,f
40,IND,m
38,USA,m
31,USA,m
53.0,USA,f
30,USA,f
38.0,USA,f
24,USA,m
18.0,USA,m
46,USA,m
25,USA,m
40,USA,f
62.0,USA,f
23,IND,m
29,USA,m
55,VEN,m
33,IND,m
56,USA,m
23.0,USA,m
25.0,USA,f
43.0,USA,f
23.0,USA,m
40.0,USA,f
35,USA,m
42.0,USA,m
29.0,USA,m
32,USA,f
32.0,IND,f
23.0,IND,m
41,USA,f
26,USA,m
35,IND,m
38.0,USA,m
39.0,USA,f
35.0,USA,f
38,USA,m
26,PHL,f
27,USA,m
41,USA,m
25.0,USA,m
27.0,IND,f
24,IND,m
27,USA,f
42.0,USA,f
35,USA,f
26,USA,m
42.0,USA,m
44,USA,m
30.0,USA,m
42,USA,f
30,USA,f
30,USA,f
23,USA,m
27.0,USA,m
26,USA,f
30,ARE,m
23,USA,m
51,USA,m
31.0,USA,m
43,USA,m
24.0,USA,m
30,USA,f
28.0,USA,f
34.0,USA,m
36,USA,f
26,USA,m
43,NGA,f
59,USA,f
39,VEN,m
27,USA,m
34.0,USA,f
36,USA,m
24,USA,f
24.0,USA,f
65,USA,f
41,USA,f
24.0,IND,m
48.0,USA,f
22,USA,f
58,USA,f
29,USA,m
19.0,USA,m
28,USA,m
29,IND,m
25,USA,f
22,USA,f
33,USA,f
22,IND,m
34.0,USA,m
32,USA,f
36,USA,m
30,IND,m
22,USA,m
24.0,USA,f
27,IND,f
31,USA,f
25,USA,f
44,USA,f
22.0,USA,f
23.0,IND,f
42,USA,m
32,USA,m
28,USA,m
26.0,USA,m
70.0,USA,f
30,USA,f
30.0,USA,f
25,USA,m
36,USA,f
36,USA,f
32.0,USA,m
40,GHA,m
23.0,USA,f
59,USA,f
49,USA,f
32,USA,f
98,USA,f
36.0,USA,m
25,USA,m
26,USA,f
28,USA,m
30.0,USA,m
26.0,USA,m
24,USA,f
29.0,USA,m
21,AUT,m
43.0,USA,f
42.0,IND,m
28.0,USA,m
25,IND,f
41,USA,f
30,USA,m
32,USA,f
29.0,USA,f
27.0,USA,f
31,USA,f
20.0,USA,f
49,USA,f
37,USA,f
20.0,USA,m
24.0,USA,m
22,USA,m
29,USA,f
47,USA,f
29,IND,m
28.0,USA,m
26,USA,m
28,USA,f
21.0,CAN,m
21.0,USA,m
28,USA,m
33,USA,m
66,USA,m
30,USA,f
35.0,NGA,m
24,USA,m
29.0,USA,f
39,MEX,m
36,USA,m
28,USA,f
25.0,USA,f
35,USA,m
24.0,USA,m
50,USA,m
37,USA,f
27,IND,m
32,IND,m
51.0,USA,m
42.0,USA,f
33,USA,m
31.0,USA,f
29,USA,f
24,USA,f
36.0,USA,m
39,USA,f
51,USA,f
22,IND,m
37.0,USA,m
30,USA,f
27,USA,m
39,USA,f
37,USA,f
47,IND,m
29.0,USA,f
35,USA,m
28.0,USA,m
23.0,IND,f
24,USA,m
31,USA,m
25,IND,f
26.0,USA,f
32,USA,m
25.0,USA,m
28,USA,f
46.0,USA,f
34,IND,f
30.0,USA,m
36,USA,m
63.0,USA,f
31,USA,m
22,USA,m
44,IND,f
42,USA,m
60,USA,f
32.0,USA,f
41,IND,m
26,USA,f
45,USA,m
26.0,IND,f
34.0,USA,f
30,IND,m
25,USA,m
37.0,USA,m
48,USA,f
38,USA,m
25.0,USA,m
33.0,USA,m
24,USA,m
35,USA,m
33.0,USA,m
29,USA,m
32,USA,m
34,IND,f
34.0,USA,f
41,USA,f
29,USA,f
46,USA,f
45.0,USA,f
32,USA,f
25.0,USA,m
52.0,USA,f
35,USA,f
29,IND,f
28,USA,m
37,USA,m
31,USA,m
25,IND,m
34.0,USA,m
27,IND,f
35,USA,m
51.0,USA,f
30.0,IND,f
37.0,USA,f
26,IND,f
20,USA,f
18,USA,m
22,USA,f
26,USA,m
30,USA,f
27,USA,m
28.0,IND,f
24,USA,f
28,IND,f
49.0,USA,f
39,USA,m
42,USA,f
26,GRC,m
31.0,USA,f
29.0,IND,f
51,USA,f
34.0,USA,f
44,USA,f
25.0,USA,m
26,USA,m
30,USA,f
36,ARE,f
34,USA,m
35,USA,f
39,USA,f
21,IND,f
33.0,USA,m
28.0,USA,f
35,USA,f
21,USA,m
27,USA,m
53,USA,m
38,USA,f
32,USA,f
31.0,USA,f
27,USA,f
36.0,SRB,m
22,USA,m
39.0,USA,m
30,IND,f
44,VEN,f
29.0,USA,m
20,USA,f
50,USA,m
34,USA,m
43,USA,f
34,USA,f
43.0,USA,m
34,USA,f
21,USA,m
28,USA,m
29,IND,m
27,USA,m
31,USA,f
31,USA,f
40,CAN,m
22,USA,m
37.0,USA,f
23,USA,m
27,USA,f
58.0,USA,f
25.0,USA,f
28.0,USA,m
24.0,USA,m
58,USA,m
32,USA,f
25,IND,f
28,IND,m
24,USA,f
28.0,USA,m
28,USA,m
21,IND,m
29.0,USA,m
44,USA,m
27,USA,m
30.0,USA,f
46.0,USA,f
25,USA,f
29,USA,m
30.0,USA,m
27,PHL,f
33.0,USA,m
26,USA,f
27,USA,m
39,USA,m
41.0,USA,f
38,USA,f
26.0,USA,f
43.0,USA,m
22.0,USA,m
26,USA,m
40.0,USA,m
26,USA,m
21,USA,f
65.0,USA,m
35.0,USA,m
34,USA,m
33,USA,f
41,IND,m
28.0,USA,m
38,USA,m
53,GBR,m
23.0,USA,m
30.0,USA,m
30,USA,f
30.0,USA,f
22,USA,m
33.0,USA,m
32,NPL,m
27.0,NZL,m
22.0,USA,f
34.0,USA,m
26,USA,f
58,USA,f
40.0,NLD,f
30,IND,f
25.0,USA,f
26,USA,f
24.0,USA,f
27.0,USA,m
23.0,USA,f
36,USA,m
57,USA,m
30,USA,f
54.0,USA,f
38,IND,m
24.0,USA,m
25,USA,m
41,USA,m
29.0,USA,m
25,IND,m
45,USA,f
22,USA,f
37,USA,f
29.0,USA,m
46.0,USA,m
58,USA,f
25,USA,m
28,USA,m
29.0,USA,f
24.0,USA,m
29,USA,f
25,USA,f
22,USA,m
45.0,USA,m
21,USA,m
28.0,CAN,f
29.0,USA,m
18.0,USA,m
51,USA,f
40.0,IND,m
28,USA,m
57,USA,f
23,USA,m
31,USA,m
58,USA,f
36.0,USA,f
41,USA,f
22,USA,f
32.0,IND,m
59,USA,f
30,USA,f
50,USA,f
26,IND,m
22,USA,m
28,USA,f
23.0,USA,f
26,USA,m
36,USA,f
28,USA,f
51,USA,f
20,USA,m
31,AUS,f
26,IND,m
47,USA,f
39,USA,m
37,USA,m
27,USA,m
36,USA,f
46,KOR,m
53,USA,f
36.0,USA,f
20.0,USA,m
23,IND,f
36,USA,m
22,USA,m
22.0,USA,m
20.0,USA,f
33,USA,m
24.0,USA,f
46,USA,f
30,USA,f
19,USA,m
18,USA,f
28.0,USA,m
21,USA,f
35,USA,m
3.0,USA,f
25,IND,m
56,USA,f
35.0,USA,m
20.0,USA,m
36,USA,m
21,USA,f
33,USA,m
23.0,USA,f
19,ITA,m
54.0,USA,m
23.0,USA,m
40,USA,f
56,USA,f
52.0,USA,f
56,USA,f
19,USA,m
23,USA,m
29.0,USA,m
25.0,USA,f
69,USA,m
32,USA,m
34,IND,f
34,USA,f
27,USA,f
22,USA,f
33.0,USA,m
52,USA,f
34.0,IND,m
28.0,IND,m
43,USA,f
36,PRT,m
39,USA,m
29,USA,f
35,USA,f
45,USA,f
26,USA,m
38.0,USA,f
22,USA,m
21,USA,m
29,USA,m
31,USA,m
23.0,USA,m
21,USA,m
31,USA,m
43,USA,f
28.0,USA,m
43.0,USA,f
34,USA,m
18,USA,f
29.0,USA,m
28,USA,m
23,USA,f
57.0,USA,f
42,USA,m
22.0,USA,o
27.0,USA,f
22.0,USA,f
54,USA,f
23.0,IND,f
20.0,USA,f
24,MEX,m
67.0,USA,f
33,USA,m
30.0,IND,f
26,USA,m
33,USA,f
45,USA,f
38,USA,m
28,USA,m
21.0,CAN,f
42,USA,m
61.0,USA,f
35.0,USA,f
27.0,USA,m
41,USA,f
55.0,USA,f
45,USA,m
57.0,USA,f
27,USA,f
25,USA,f
52.0,USA,m
27,USA,m
28,USA,m
29.0,USA,f
37,USA,m
35,USA,f
44.0,USA,f
38,USA,m
29,IND,f
19,USA,f
30.0,USA,m
37,USA,m
25,IND,m
45,IND,f
25,USA,m
30,USA,f
29.0,USA,f
34.0,USA,f
18,USA,m
24,IND,f
40,VEN,m
29.0,GRC,m
28,IND,m
44.0,VEN,m
28.0,USA,f
25,USA,m
30,USA,m
24,USA,m
31.0,USA,f
30,USA,m
45,USA,f
24,USA,f
23,USA,m
51,USA,f
30,USA,f
33.0,USA,f
32,IND,m
22,USA,m
29.0,USA,f
25.0,USA,f
28.0,USA,f
26.0,USA,m
29.0,USA,f
32.0,USA,f
31,USA,f
26,USA,m
27,USA,m
32,USA,f
29,USA,m
29,USA,m
53.0,USA,m
26.0,USA,m
30,USA,m
23,USA,m
27,USA,m
26,USA,f
26,USA,m
25,USA,m
26.0,USA,m
59,USA,f
25.0,IND,m
27,IND,f
21.0,IND,f
33.0,USA,m
24.0,USA,m
23,USA,f
34,USA,f
26,USA,f
35.0,USA,m
38,USA,f
29,USA,m
33,USA,f
23,USA,m
21,USA,m
34,USA,f
29.0,IND,f
22.0,USA,m
31,USA,m
35.0,USA,f
33.0,USA,f
25.0,USA,f
22.0,USA,f
25,USA,m
40,USA,m
34.0,USA,f
39,USA,f
55,USA,f
33,USA,f
65,USA,f
35,USA,f
26,AUT,f
25,IND,m
33,USA,f
73,USA,f
21.0,GBR,m
34.0,USA,f
32.0,USA,f
50,USA,m
64,USA,f
27.0,USA,f
54,USA,m
28,USA,f
22,USA,m
22.0,USA,f
28,IND,m
26,USA,f
29.0,USA,m
36,USA,f
25,USA,m
44,USA,m
36,USA,o
26,USA,m
30.0,USA,f
23.0,USA,m
47,USA,m
35,USA,f
28,GBR,m
34,USA,f
26,USA,m
25,USA,f
47,USA,f
67,USA,f
62,USA,f
34,USA,f
35,USA,m
32.0,USA,f
28.0,USA,f
23.0,IND,m
68.0,USA,m
25.0,USA,m
29,IND,f
32.0,USA,m
28.0,USA,m
29.0,USA,f
26,USA,m
20,USA,f
28,USA,m
24.0,IND,f
56,AUS,m
41,USA,m
21.0,USA,f
61.0,USA,m
28,USA,f
27,IND,m
35,USA,f
30.0,USA,m
41.0,USA,f
22,USA,f
23.0,USA,m
32,USA,m
23,USA,f
27,USA,f
29,USA,f
62,USA,f
35,IND,m
62,USA,f
58,USA,f
24,USA,m
25,USA,m
36,USA,m
58.0,USA,m
31,MKD,m
23.0,USA,m
32,USA,f
26,IND,m
64,USA,f
20,USA,m
26.0,USA,m
34,USA,f
31,USA,m
24,USA,f
21.0,LKA,m
30,USA,m
46,USA,f
54,USA,f
22,USA,m
30.0,USA,f
44,USA,m
44,USA,m
22,USA,m
21.0,USA,f
24,IND,m
51.0,USA,m
26,USA,m
54.0,USA,f
23.0,USA,m
25.0,USA,m
33,USA,f
46,USA,m
49,USA,f
35.0,USA,f
28,USA,m
27,USA,f
30,USA,m
35,USA,m
51.0,USA,m
29,IND,m
55,USA,f
32,USA,m
28,KNA,m
34.0,USA,f
47.0,USA,m
27,USA,f
41.0,USA,f
28.0,USA,f
55,USA,f
33,USA,f
39,USA,f
37,USA,f
22,USA,f
56,USA,f
40,CAN,f
21.0,USA,m
44.0,USA,m
37,USA,f
23.0,ZAF,f
27,USA,m
32,USA,f
30.0,USA,f
32,USA,m
32.0,USA,f
32,USA,m
30,USA,f
26.0,USA,f
28.0,USA,m
43.0,USA,m
27.0,USA,f
33,USA,f
34.0,USA,m
45.0,USA,f
23,USA,m
31.0,USA,m
20,USA,m
41,USA,f
33,USA,f
38.0,USA,f
60,USA,f
38,USA,f
23.0,USA,m
44,USA,m
46,USA,m
56,USA,f
24,USA,m
33,USA,m
44,USA,m
24.0,USA,m
28,USA,m
49.0,USA,f
31,IND,m
32,USA,f
40,USA,f
34,IND,f
38,CAN,f
31.0,USA,m
23.0,USA,m
34,USA,f
32.0,USA,m
53,USA,f
20.0,USA,m
26,IND,m
52,USA,f
70.0,USA,f
27,USA,f
26.0,USA,f
21,USA,m
22.0,USA,m
19,USA,m
48.0,USA,f
23,USA,m
25,USA,m
29,IND,f
35,USA,m
40,IND,m
24.0,USA,m
22,USA,m
34.0,USA,f
23,USA,m
23,IND,f
43.0,USA,f
29,USA,f
33.0,USA,f
31,USA,f
22.0,IND,f
23,USA,m
27,USA,f
33.0,USA,m
59.0,USA,m
31,USA,m
30.0,USA,m
33.0,USA,f
35,USA,f
61.0,USA,f
31.0,USA,m
26,USA,f
24.0,USA,m
24.0,USA,m
27,USA,m
37.0,USA,f
20.0,USA,f
26,USA,m
40,USA,f
23.0,USA,m
29,USA,f
32.0,USA,f
33,USA,m
42.0,USA,m
39,USA,f
24,USA,m
26,USA,m
21.0,IND,f
23.0,USA,m
32,USA,f
24,USA,m
23,USA,f
28,USA,f
27.0,USA,f
23.0,POL,m
37,USA,m
25,USA,f
42.0,USA,m
30.0,USA,m
45,USA,f
30.0,USA,m
40,USA,f
26,USA,m
29,USA,f
27.0,USA,m
36,IND,f
47,USA,m
40,USA,f
24,USA,f
31,USA,m
31,PRT,m
31,USA,m
22.0,USA,m
43,USA,f
23,USA,m
26,USA,m
30,USA,f
49,USA,m
34,USA,f
32,USA,m
21,USA,f
21.0,USA,f
35.0,USA,m
31,USA,f
20,USA,f
26,COL,m
44.0,USA,m
33,USA,f
34.0,USA,f
38,USA,f
45,USA,m
39,USA,f
23.0,USA,m
79,USA,f
49,USA,f
35,USA,f
32.0,USA,f
22.0,USA,f
36.0,USA,m
24,USA,f
31,USA,m
68,USA,o
55,USA,m
30,USA,m
36,USA,f
42,USA,f
23.0,USA,f
39,USA,f
25,USA,f
48,USA,f
50,USA,f
38.0,USA,m
37,USA,f
25,USA,m
27.0,USA,f
56,USA,f
25,USA,m
60,USA,f
37.0,USA,m
37,USA,m
28.0,USA,f
23,USA,f
53,VEN,m
26.0,USA,m
33,USA,f
40,USA,f
45.0,IND,f
36.0,USA,m
34,USA,f
20.0,IND,m
50,USA,f
23,USA,f
30.0,CAN,m
30,USA,m
35,BEL,m
23,USA,f
36.0,USA,f
29.0,VEN,m
27,USA,m
21,USA,f
50,USA,m
26.0,USA,f
43,USA,m
23,USA,f
80,USA,f
28.0,USA,m
26,USA,f
21,IND,m
29,USA,m
27,USA,f
20,USA,m
27.0,IND,m
39,USA,m
25.0,USA,m
52.0,USA,
33,USA,m
26.0,USA,m
60,USA,f
45,USA,f
23,USA,f
48,USA,m
30,USA,f
30.0,USA,m
29,IND,f
18,USA,m
28,USA,f
33,USA,f
34.0,USA,f
44,USA,m
37,USA,m
30,USA,m
40,USA,m
44,USA,f
21.0,USA,f
32,USA,f
24,USA,m
49,USA,f
21.0,USA,m
74,USA,m
24,USA,m
29.0,USA,m
28,IND,m
34,USA,f
31,USA,f
22.0,USA,m
25,USA,m
23,USA,f
30.0,USA,m
25.0,USA,m
30.0,USA,f
55,USA,f
28,EGY,m
32.0,USA,m
29,USA,m
38.0,USA,m
30,USA,m
21,JAM,m
28.0,IND,m
26.0,USA,m
24,IND,m
26,USA,f
36,USA,f
54,USA,o
44,USA,f
31,USA,f
22,USA,f
30.0,USA,m
25.0,USA,m
48.0,USA,f
42,USA,f
55.0,USA,m
31.0,USA,f
30,USA,m
46,IND,f
23.0,USA,f
22.0,USA,m
45,USA,m
39,GBR,m
24.0,USA,f
23,USA,f
31,USA,f
61,USA,f
36,USA,f
34,USA,m
30,FRA,m
32,USA,m
19.0,USA,m
41,USA,m
32,USA,m
46.0,USA,f
46,USA,m
33.0,USA,f
27,USA,m
19.0,USA,m
25,USA,m
2.0,ALB,m
23,USA,m
30,USA,m
40.0,USA,m
40,USA,m
30,USA,f
30,ISL,f
50,USA,f
19,IND,m
30.0,USA,m
51.0,USA,f
24,USA,f
20,USA,f
32.0,USA,m
32,USA,m
38.0,USA,m
38.0,USA,f
22.0,USA,f
39,USA,f
39.0,USA,f
34,DZA,f
27.0,IND,f
24,USA,f
65,USA,m
20,USA,m
45,USA,f
25.0,USA,f
37,USA,m
40.0,USA,f
65.0,USA,f
50.0,USA,f
27,USA,m
20,USA,f
29,USA,m
33,USA,f
27.0,USA,m
84,USA,f
54.0,USA,f
41,USA,f
28.0,USA,m
19.0,USA,m
32,USA,f
27.0,USA,f
31,USA,m
35.0,USA,m
38.0,USA,f
24,USA,m
22,USA,f
66.0,USA,f
23,USA,m
32.0,USA,m
24,USA,m
20,USA,m
30.0,CAN,f
34,USA,m
44.0,IND,m
36,USA,f
30.0,USA,f
28,USA,m
27,AFG,m
35,USA,m
37,USA,f
32,USA,f
27,USA,f
28,USA,m
34.0,USA,f
35,USA,f
24,USA,f
40,USA,f
55,USA,f
41,USA,m
42.0,USA,m
22,USA,f
28.0,USA,m
55,USA,m
31,USA,f
35,USA,f
21,IND,m
32,USA,m
39.0,USA,f
25,USA,m
,USA,m
32,GMB,m
43.0,USA,f
63,USA,m
22.0,USA,m
47,USA,f
22,USA,f
34.0,USA,f
30,USA,f
19,USA,f
35,USA,f
25.0,USA,f
32,USA,m
32,USA,f
31,USA,m
25.0,IND,m
23,USA,f
40.0,USA,f
25,USA,f
25,USA,f
28.0,USA,f
30,USA,m
40,IND,f
21,USA,m
31,USA,f
49.0,USA,f
22.0,USA,f
22,IND,m
36.0,GBR,m
23.0,IND,f
69.0,IND,m
57.0,USA,f
27,USA,m
25,JAM,f
29.0,USA,f
25.0,USA,f
19,USA,m
47,USA,m
21.0,USA,m
31,USA,f
22,VEN,f
40,USA,f
42,USA,f
58,USA,f
59,USA,f
27.0,USA,m
32.0,USA,f
25,CAN,f
27,USA,f
23,,f
21.0,USA,m
28,USA,m
31,USA,f
32,IND,m
23,USA,f
21,USA,m
51,USA,f
30,USA,f
48,USA,m
28,USA,m
31.0,USA,m
41,USA,f
26,IND,m
44,USA,f
38,USA,m
25.0,ASM,f
24.0,USA,f
34.0,USA,m
30.0,USA,m
36.0,USA,m
23.0,USA,m
61.0,USA,f
25,VEN,m
19.0,USA,m
21,USA,m
49,USA,f
24.0,USA,m
26.0,IND,f
42.0,USA,m
35,IND,f
38,USA,f
30,USA,f
24,USA,m
54,CAN,f
27.0,USA,m
25,USA,f
27.0,USA,m
24,USA,f
27.0,USA,f
56.0,USA,f
31.0,IND,m
19,USA,m
30,USA,f
41,USA,m
35,USA,f
68.0,USA,f
21,USA,m
50,USA,f
21.0,USA,m
58.0,USA,f
37.0,USA,f
22,GBR,m
30.0,USA,f
54.0,USA,f
27,USA,f
28,USA,m
23.0,USA,m
66,USA,f
38,USA,m
66,USA,m
23,USA,f
57.0,USA,f
21,USA,m
33.0,USA,f
28,USA,m
